y,x
44381,34343
54106,46477
19139,10386
21620,64422
41822,38428
33972,47606
19058,2721
41891,33806
39028,31085
67082,16984
58398,5671
5150,9367
53554,6071
65696,31191
29681,50665
64164,43369
6175,867
37157,29958
22548,26474
46950,50952
63663,35664
19475,30329
12035,38039
19649,42290
11914,61290
60975,5190
34241,11495
53644,37502
1936,17478
9414,15240
47392,8737
32762,45585
5422,29805
24934,13367
4094,45821
47984,8262
66066,23445
15361,879
18376,28839
25590,62246
16350,8351
19373,55609
31327,32618
21552,41899
47445,15483
50612,12805
2446,29709
13624,23834
57440,8659
3654,57162
57004,30137
48807,53562
43761,65003
40784,47186
38183,37887
9654,66608
44240,40656
46774,57309
3042,18949
33288,67087
66220,13051
1240,56892
64211,39795
8290,24632
40071,66439
47631,45292
37284,14006
32814,41197
27537,34728
64335,66569
65460,53650
10229,32274
55146,6861
67327,35368
6779,2082
52502,46999
36848,50769
18907,57621
53703,60520
12242,65861
13021,54944
9857,50686
64441,2128
2350,61530
10438,5079
24350,20075
15081,31551
17111,11550
16337,22483
3210,38895
47752,38164
64303,25004
15622,45053
21407,61646
18918,34489
57013,44577
18764,33022
11460,66680
45466,56090
43619,38580
63927,47488
33964,66636
63022,20077
29040,36509
9475,61657
35997,28821
48615,25290
52248,12469
24671,21950
15051,55007
61982,55480
43966,1215
24254,49538
15519,66690
3600,59738
3478,57199
57856,675
34887,310
35598,574
5179,10036
59332,17373
2606,37000
33593,28649
33126,47516
32584,31559
28075,50559
36961,38884
66431,57109
49507,32008
21659,27768
45889,51534
22194,21837
30534,48220
22684,46001
48743,33282
64746,45508
37066,55592
3090,25315
3101,21549
28693,28191
27707,304
55013,42231
19597,46658
47925,14486
61194,31385
64779,51279
56452,39822
4763,40553
66489,60271
57039,36722
42192,55617
22371,9159
3490,23616
15845,43620
30455,29117
49389,7347
29212,17933
48728,63406
3004,48435
40751,54037
35945,32451
53915,41522
11350,60857
2666,62335
46045,41520
61389,42286
22234,42079
42199,22349
48462,41566
17676,26070
5378,19170
10443,698
10275,10920
28790,56773
63424,775
55108,19317
46536,37800
39997,66973
54519,17164
905,57593
55773,35379
53922,5947
60279,54890
57165,40974
24803,8103
51218,51241
62373,28512
51722,1451
36793,24189
61286,67321
38471,17027
9939,34369
58184,28992
33217,43122
9376,42901
30474,33951
242,15711
56876,4452
35825,32439
51773,8037
35259,35789
44707,30077
26376,31624
34763,49206
51192,8545
16763,49346
57199,9188
6515,42716
60063,46000
32472,66416
6416,23228
28117,60365
38349,45016
25255,60570
989,3157
56636,51455
65191,60770
49188,47996
42513,53351
941,62408
60783,34611
7538,19360
4180,34321
17265,45670
4943,27408
24020,28635
39738,1802
10103,50639
30527,53631
38149,19172
55367,41917
35209,65804
10047,61021
13091,58214
9855,11750
44806,56369
54630,56335
49935,32040
38747,34463
5672,23734
42127,368
24098,14571
55883,58340
23768,62978
48154,47619
57028,3341
25226,15625
38740,59475
36791,42983
6980,43060
52366,36168
9161,51036
61707,48508
28332,53725
48803,14696
39452,44507
63746,2911
60851,31413
24198,19807
27549,56470
41281,17028
40241,981
20517,14309
26632,55750
11997,62291
64526,45492
4620,18477
31509,4192
12978,14715
45505,7321
42028,41265
48441,38757
9815,46372
58848,9319
32997,16085
21689,38322
11928,22064
51979,38427
6763,6369
13279,64189
31940,2059
33564,21357
33083,47688
65433,30152
42273,53140
60644,36469
20121,24741
1603,55396
23380,11277
764,33090
9799,4331
37188,11953
6403,29963
30188,38004
6847,58704
46177,52102
20372,4407
4434,11894
65175,11806
13530,36000
22012,19003
4572,33760
29381,38957
61772,8547
38403,48165
62779,15507
993,29581
63809,2057
66279,65891
21441,51813
55079,55836
47073,27049
47554,37977
18823,24405
42088,19356
16358,62272
21256,31606
54896,35560
46133,36444
30493,16131
15914,49183
46295,50812
63726,23858
43573,34639
15689,32546
23114,63510
22555,13723
42434,3020
40587,32974
51467,44644
50763,16813
48922,37494
46420,29216
27772,22153
37885,3221
1616,37194
45346,44763
56653,44251
21547,45234
55611,60115
25303,27945
2853,18004
60526,57980
62693,21164
48203,36832
12170,34171
18598,44837
29015,20656
62184,11833
34380,50229
29774,59869
43825,42028
11655,44492
42808,18811
61582,25599
48282,56803
36049,30457
53717,55875
19542,7785
2679,44088
66129,20954
12293,31436
33476,37150
25412,36003
55985,27670
45674,67226
4750,22188
59687,43127
13163,6096
33393,43815
20495,23360
32206,41290
58894,42875
6591,36761
16304,25226
35547,33767
19731,61920
12350,25779
44651,45642
23292,39126
54223,64418
50010,40204
39335,64773
29379,30235
20236,27599
54536,7036
21065,45649
47694,8158
35409,30464
23330,4979
55804,38896
38728,19427
4053,6241
59724,63473
447,34236
4044,15846
30913,67068
12902,912
2330,54414
32434,43752
59774,28091
25887,30664
42715,66362
65497,53215
23285,1342
9524,13233
34327,65853
5132,26822
3914,38192
44802,37392
61374,27612
61436,53605
44316,60653
62946,46329
35842,1521
36439,1256
55184,23068
6007,4180
60553,20940
27649,36639
43934,51543
3322,21995
50830,1574
9036,40767
65774,2420
18141,17075
64541,45849
48871,18696
47717,57933
13262,33182
37381,37676
37769,21811
56457,22667
976,17852
54634,19066
18954,8911
50137,47545
55605,61679
59584,27213
3323,8570
29786,9983
34743,10570
6633,45196
33222,40702
48833,43578
11111,7875
36800,12001
6302,45784
29017,56972
26141,42914
19364,43734
63386,30478
56829,24256
20773,66313
5552,60923
66154,37318
17678,52294
58550,19054
15069,13895
62097,64666
7302,40475
17246,9444
30630,30421
53308,23732
31823,66716
20420,65426
56289,44634
14209,45279
36748,33072
38525,30143
27396,63782
57989,14012
28806,50599
61458,18038
51149,46123
54350,32000
36,45980
6108,20001
63280,208
58969,49830
61907,51803
4919,66878
53808,60083
28496,27854
9195,12449
35909,50242
25281,54014
642,66943
48944,26320
34944,66581
56700,64256
58716,44833
63701,39253
20764,29681
9156,30538
754,44057
2155,67364
4831,18230
9933,30363
16628,9605
19529,43402
48972,66697
59520,4580
18955,8651
18185,31543
62177,24087
3058,40509
2683,40325
23232,40488
47354,25662
51780,67244
23999,10298
32700,6242
50616,66078
15038,26326
12091,6690
8370,61473
51429,39219
30296,17138
11,31376
44757,16436
6899,6653
62251,65398
7109,15239
20367,14146
49675,34538
53178,17960
12802,1312
51066,48554
46617,41310
45901,66272
1278,64930
38784,28529
2942,4855
61637,17897
54665,59746
48331,47821
56548,12651
22535,24926
47365,55276
39286,2397
1772,21241
66594,16772
46815,40534
44505,49216
24627,57074
28652,44466
53769,26009
21671,18657
46092,64433
46859,36318
34180,47949
46652,40693
40988,36006
64356,60896
54703,30459
50309,52290
63476,27061
55173,57804
55340,13673
40613,46671
43387,34091
55595,32763
36319,12209
12591,19379
18456,26413
29489,6023
35412,4757
37531,23904
37412,5488
21532,53242
66630,42391
9080,66815
40086,45813
15205,12218
2908,32878
43383,48502
15690,38324
48693,33602
57865,23128
17214,36525
27256,5262
17551,56899
22603,54735
24955,60938
31365,60684
10249,56133
24205,12044
60863,15783
17075,46645
22411,10601
54398,34500
58449,39420
47689,1578
31774,11482
58783,41453
64557,50405
51378,28637
22358,61306
28827,62954
40741,14184
64480,40594
51051,22430
54254,51847
58722,11357
23587,56
59312,375
57508,65370
54315,38901
60288,8639
11792,2481
60677,61555
19410,41739
44702,50794
2092,18242
29468,24968
45035,54648
52711,25413
46698,20298
2690,56683
18669,66238
28859,8109
42850,17053
56536,14224
53234,50807
18747,49932
43988,58177
42290,31611
57149,28616
59673,3639
62572,1206
14035,41136
28553,42167
19611,4223
38163,38347
7963,8987
3314,1367
46671,42091
60569,17149
65930,27057
34361,52257
36700,15860
8,36052
51821,48527
60660,53560
42125,57070
19608,7218
14958,33477
50463,19415
52867,55318
10856,61538
58408,12495
11554,65318
48667,31287
62608,21165
1022,18498
34541,39390
1291,8227
38899,38170
65068,5777
30961,47261
6070,65121
44898,7025
49737,25427
42651,43361
18577,2286
47022,45244
30647,46971
45671,56409
57444,10311
45308,46590
28711,37992
52695,52874
28186,61384
38440,8284
27822,30291
45261,1146
30160,52504
66056,18451
45498,61775
3668,23538
28062,42169
7570,44921
22613,7621
24331,24264
49036,37700
65627,36145
26722,41967
56861,22874
30979,17136
41700,12158
28763,12423
41023,8897
15246,54512
35052,35593
36983,24917
1598,43015
51524,16211
30893,57234
17230,11649
17713,20183
11602,16864
576,13515
24011,54349
64610,41174
52751,12461
28359,28925
50652,57995
34121,26013
12750,19184
48804,52341
27894,47947
2508,31440
23782,3908
22378,29950
26733,5480
48838,3121
64139,4249
65373,58836
3884,59745
13090,43870
44107,38403
53386,19669
55885,52959
22404,8438
499,36156
10457,64659
24854,26361
26086,12246
34352,15195
21976,10688
62739,1365
58958,32115
34522,57274
18912,13518
22183,25337
50850,21405
24052,63668
4641,43585
32401,27297
58075,44631
119,41211
21255,3826
53417,62542
50401,31894
4023,44238
17173,25570
61221,49643
10560,60471
55082,10231
3771,33211
21981,39237
11842,21858
16858,38597
38153,18897
41127,4403
33854,6551
42556,39129
12599,11542
58067,21616
8990,15476
2139,2209
46438,46167
16625,6445
44262,61084
64899,16345
35496,24096
67200,6757
37474,9428
61895,25605
36187,37649
43518,67077
30485,24485
17205,48570
45370,49135
59132,10675
20592,32019
48159,66246
25485,19339
49277,8544
6457,54458
27686,19096
42228,17421
44476,5937
52160,31922
2219,50106
52283,20668
60129,51579
11710,12406
61550,14636
32063,18681
13890,25513
44420,5491
53702,60716
24265,50972
29939,16974
48094,4513
5487,50280
56909,20615
9725,66915
13439,60224
7907,7307
17760,12139
3605,14516
60389,43730
14327,39867
1328,51198
30943,12256
66525,47515
58064,42211
16946,35782
20937,22664
46102,24562
43962,6381
43856,14049
46455,34352
260,59544
22438,61155
13915,41177
36938,26057
16856,13141
8652,613
2570,8268
17200,33923
57696,60563
33300,809
47704,17574
4807,48110
38482,1102
11445,58279
4832,42744
57136,10587
29161,61410
51784,48409
402,5705
19115,49918
140,11546
46064,26317
24277,40393
46806,15055
37192,12431
9568,42848
40009,2733
21211,21209
15262,834
7936,36895
52460,28643
33554,17479
50149,9984
9769,60525
5698,34510
730,13571
61528,37628
3459,25298
1819,45954
890,27193
37881,16687
29685,32582
9177,61091
34338,1690
40861,10029
48321,48456
7739,5805
10766,33265
871,64246
40858,12966
29144,52989
61604,44315
27623,53485
36701,20898
30101,41859
45627,27
66193,34848
54365,13782
49456,41768
27556,620
38047,52947
14279,45723
32054,46859
41116,9508
20807,10627
61079,29098
35396,10557
55364,22083
37471,8742
42147,58357
6903,22335
33799,18247
30361,17842
49227,56582
25132,7686
37547,1479
48823,33138
24170,31429
55018,39069
8224,55732
63089,60623
5731,45258
31142,46711
51181,20333
15235,13993
33402,44011
43908,2204
27621,36341
54651,10554
37444,55805
28486,24291
35423,20523
44228,10635
31821,15074
62424,21476
61256,42435
12125,55290
18722,6133
54141,35194
62640,62196
38656,45509
61640,47491
58733,32909
782,6733
33368,17899
36420,55329
59293,52481
39699,36653
51833,44491
62867,20024
54003,36706
40103,57581
7273,56761
44408,34154
27027,45407
55978,4892
26626,46069
44580,44169
31742,57627
12227,48837
66403,31634
36730,41818
19807,42104
23842,18669
9638,19504
58433,2515
22246,21030
60771,45734
63535,24170
28922,55854
134,48998
48266,43985
14560,53945
57728,62734
31736,2130
64,53479
65628,38869
1208,28256
66477,17953
55836,7383
9171,17120
32995,10959
58170,59244
67041,9951
60917,6746
54593,45766
58252,57376
838,12682
33156,47529
63779,24358
36398,18572
11456,31417
26963,29268
1607,50678
39227,37039
22972,46375
35689,28766
40343,16313
26724,60887
53197,31101
30969,45257
62937,32827
27692,35173
34504,55743
6047,111
32992,7134
29447,28851
24857,56792
22245,57726
36737,66457
11371,25373
3329,15785
44374,52684
55216,48201
56641,35740
48827,51963
27805,19228
52038,57824
3364,32120
48168,55488
67121,3284
44121,3107
50752,32327
42489,27948
55049,28565
5511,54756
67208,34612
58272,410
2891,46353
39279,49755
20014,63035
34475,36253
55805,27366
28579,64121
54843,61371
37718,20942
49653,58682
12939,25767
47431,2092
30743,6829
23317,47190
8830,30782
6379,60946
18281,31858
67111,62048
15542,338
43625,34641
16927,3466
15298,8682
52357,32300
65069,7636
65341,6152
31452,29584
41172,55965
60329,46135
12297,27673
3236,12477
26729,19517
54191,20403
14446,44756
225,7153
6760,22242
52896,2396
16362,34466
16894,46656
12657,29885
967,66117
17757,41365
63240,34620
2722,49988
67233,41570
67061,27517
38311,27080
30569,4314
8145,41487
29601,39379
49940,25369
13401,34851
47330,23585
63434,28442
20339,43171
5277,63160
49575,2432
63320,55891
64900,64438
58321,14560
22285,25808
16263,1286
50770,39831
990,14791
29453,19449
5160,37172
56353,20530
56555,41337
36839,1599
18001,60820
61245,59138
11527,1640
24833,29420
16194,37062
15133,908
49756,59307
17067,40057
43406,7888
64141,58449
30633,25296
264,39886
22890,59382
55463,8955
35398,39262
11888,39815
38374,2013
30089,7189
3220,16608
22782,13171
26092,12550
52396,6669
2533,38526
42676,65641
31655,10303
63600,6325
35851,30371
60716,518
2394,58045
39824,20998
21146,20487
550,32437
1874,61020
21350,5302
53918,54671
18087,4372
18338,48607
26656,25540
63598,64714
55402,20500
27722,30987
5878,19705
1108,60279
35481,41509
8716,62535
9845,51183
45748,54357
23787,52714
37754,63838
23365,41759
56895,24934
2802,4936
2215,8224
16614,29483
42701,65043
20127,62175
60697,67357
62600,53676
290,3649
23998,16153
60046,10271
6956,4102
61220,19009
38641,63643
25461,30200
11691,15932
25612,52511
25744,45140
40885,53305
9580,33917
25854,49496
58896,34648
43549,23852
18443,60504
30562,26374
3952,66224
55203,7961
37479,58736
54329,7793
20638,34276
5441,63644
47076,33049
54577,54726
53622,40271
44965,42975
27733,5986
66020,12428
1098,16931
29439,16092
47186,60862
18072,34853
5987,50365
46584,35009
11753,40834
698,65836
25213,14555
21919,41146
36468,51045
62552,7132
23311,55024
30442,64634
16502,54691
46359,50148
60435,5185
24138,30286
66879,9987
42650,65244
22781,35037
61946,53167
3962,45644
37915,20399
18902,35465
52076,56416
53314,54883
33774,17912
51209,48271
63767,3421
44953,27382
16223,62174
48301,5490
47276,46012
36333,19405
56549,51644
20248,28402
29879,28733
12342,17915
8546,31994
29391,30877
17732,33518
11326,17846
1470,1633
54091,57296
25444,15532
28296,45596
17145,63138
33396,36565
18378,15256
27919,48606
34089,14310
7017,44360
14771,50439
18444,39597
31282,37207
32158,20554
18995,51171
59292,36856
49822,31569
30453,11434
32047,58879
46441,52912
48772,17909
8822,10907
61394,6578
15201,65352
43893,32785
51529,25883
39700,11958
4201,48585
34619,55670
37064,33059
27933,20405
49916,46875
43361,14901
18265,38138
48867,23291
51028,18716
44744,17740
37770,53270
28196,27639
16903,5585
54679,58597
19752,31601
53004,978
29549,22721
15317,48932
55222,14315
51041,2072
53157,5582
55017,42605
40268,58310
36965,7909
51562,30041
262,17445
17372,44261
44997,59197
62463,62359
25502,19347
43784,62774
54046,63193
29654,19233
16752,65603
38735,23141
47285,31095
34561,23221
27159,30237
60273,18062
6115,29296
65700,11792
29266,32865
8876,28967
61512,60707
21575,33252
31740,45417
39414,40888
5700,5643
46117,42663
13063,60548
40549,38076
19066,43524
62746,19992
26709,55990
53220,26370
21923,62053
57874,35703
811,47605
36557,24739
30147,26760
56373,33152
20906,66625
49339,4943
4161,41990
46361,11059
15136,30912
12307,56059
22155,61665
391,26391
60327,32104
1515,57618
2625,2474
59843,62727
53897,30757
26796,42282
27188,3822
9869,63064
8945,3451
11392,41930
51726,49695
20425,19808
26800,63217
29624,12251
6667,4401
41157,67243
41099,23019
1773,67015
25973,23678
5497,2493
13894,33308
61845,4098
5476,39193
22877,31590
50049,39850
45549,24077
64724,20156
26296,2418
34594,1499
37492,21077
17720,7167
18132,56136
21235,49982
3951,2124
35841,44773
9606,14327
41981,322
43984,3422
57724,41096
55218,44782
3461,31517
46949,1378
52894,5959
38220,61052
4358,8914
3672,53422
840,1855
15828,47428
27058,11129
1465,17500
18790,10739
40976,21720
29718,24477
41781,9437
65251,16995
41225,8403
46006,63661
57407,52448
50911,30049
1212,50102
30254,24885
43137,35638
49921,10206
51267,24976
23126,22075
1695,39159
41606,7886
21579,18090
21384,58512
51795,26807
18168,1026
5023,60864
2034,5338
33488,44519
25682,7062
1412,13881
1330,11899
34965,39565
1537,31745
49197,58232
49490,10154
32765,44174
14399,14127
26328,25807
48809,11705
49510,63031
62828,51180
7061,43754
57900,48181
1885,42870
9811,46198
4020,10921
37875,45155
14592,56458
11381,17232
29204,41564
38435,37289
13672,56672
16744,48717
39242,12396
14533,47697
42011,58570
2433,63538
32176,42667
22232,49327
65261,28594
50681,30088
1224,46125
62505,29676
45324,5472
6945,18854
67237,7209
21590,1944
40860,51215
16462,67047
12319,37466
37672,32532
16056,41839
19187,50627
7914,62228
41629,53597
63294,34082
20096,48548
54804,45667
54573,60692
29773,46500
43937,23293
44234,32367
6915,13128
21473,53240
647,33299
39428,46514
1343,30396
6394,25887
42415,64575
53537,44746
57269,31804
40505,42116
38874,66030
15910,51005
7701,3064
9418,22246
56862,47664
37923,60741
53799,920
48562,17279
5018,26495
54410,53863
8046,21949
8227,65315
33474,46828
18930,24417
57651,20128
12583,19979
43621,490
49728,2189
18941,33956
27133,29685
13717,7832
54931,33370
30682,40000
42548,34115
66829,31710
13111,37142
32942,20165
22542,13422
34699,3117
59113,35865
30370,48017
7840,41966
55604,5197
59144,8457
60289,53693
27059,47375
22100,13480
61018,20447
44791,57647
19130,32891
2997,39450
22215,57137
50908,12544
38805,25367
45545,28150
6863,66129
43063,21291
50023,28142
27007,50167
66600,47423
5857,16973
58057,25923
53334,1416
22301,34433
15452,12199
53908,7925
9407,3992
60948,6063
6008,9827
56509,26629
36160,30713
58700,46480
33617,25034
60313,58278
59603,40300
31682,57935
29296,1617
25399,57890
33803,37981
51655,62683
17524,1199
1016,29975
63268,43101
22168,49438
52212,55234
30816,31358
47505,56634
3997,24991
59775,2936
3738,7293
48558,27850
48648,12125
25882,60985
61689,59844
32825,36025
8390,27134
17841,59040
32431,3392
35146,56545
14704,11412
4715,61082
25675,54549
21169,2454
66523,51716
25446,48496
50122,7053
39903,24523
58296,40543
43494,42792
41925,40024
58331,18941
13303,3557
66164,1233
56575,37465
43537,2577
27409,44188
55305,52897
54910,64229
54202,36095
30185,27925
62751,40874
48571,48787
6381,23494
39069,40082
67386,66585
65770,63784
31475,54724
34882,62588
40998,20352
47423,9396
39557,11453
34614,54807
53659,49374
66858,32449
2734,37582
56083,58007
34286,62182
15883,61107
47456,29585
16060,5848
37138,40644
17070,63274
37464,18297
47903,25871
19188,40882
4461,1610
21942,28071
31552,59239
36919,12206
10582,23242
300,31075
1005,28034
28913,9592
40251,20506
61534,36091
16413,16266
43722,4106
50344,47358
52686,11161
50721,39341
58658,48976
20884,59620
27870,6093
35281,31321
52667,54071
54923,51680
8961,26630
26981,29824
26974,66207
52827,8820
9447,37897
48058,23274
26107,22400
59854,993
54678,46039
43473,1452
10444,45999
28992,58587
2730,27046
1567,3294
11331,51024
11708,44640
47303,5186
10513,44465
15257,37816
39777,36814
63533,8036
46590,25006
52785,26738
9250,8225
34193,30121
37502,51955
2935,39542
58303,5191
60705,7633
31717,19268
29974,11062
48790,23860
52250,57196
64785,2392
43176,20918
35708,40852
15787,6755
56515,16622
35828,29220
46837,49635
22432,39591
66577,60649
6860,64020
39734,6736
61051,16497
31929,7776
41731,59856
32894,1061
2962,26638
37167,39187
3424,60655
10065,34117
45094,66333
20304,59861
36880,65623
41605,12243
59366,53108
266,57819
10729,26981
1084,5439
58375,12711
43388,40695
49276,38998
66694,43912
44776,1576
26166,46188
56879,108
35618,35124
63658,48685
6157,47973
42728,20255
61613,57539
47602,18875
38177,51815
22028,13995
25466,27067
63384,22428
4862,36835
24629,273
5845,51941
40065,57932
31964,45261
1109,46603
31013,18167
39390,9273
1428,48861
34351,30978
16822,47373
2050,21653
786,7420
41031,66174
24990,58708
36360,5866
22813,43435
35518,64302
5902,65045
21342,57978
25659,65108
10718,22800
14140,21848
26037,54940
65840,45340
42854,47356
41982,16184
11148,62971
46970,17182
24649,21167
8779,23208
7888,29311
38152,12524
13158,10452
10994,14340
12394,43641
47144,22584
44455,2206
36694,23077
41102,4626
64224,3305
34920,38711
24385,14589
12281,8114
59571,13615
45084,55798
46141,37752
9384,3763
14695,23316
36509,65945
54675,7270
32356,62838
30825,18329
49387,38547
33009,64601
40902,54070
43793,24625
55579,52064
22384,25656
30326,1571
2837,35292
3100,15264
2205,64079
49676,23174
36006,24116
19535,1619
6758,20804
52013,34244
10564,12505
64273,52559
59092,19768
51797,43879
11114,22883
35373,32373
59392,4147
53211,1197
51530,12769
10419,30809
6356,60840
33274,67102
2009,12227
18213,34705
26074,55368
59927,7890
16940,638
66484,61942
62208,28917
12996,54204
3066,12567
15663,45175
55057,25124
62155,52635
7376,5828
53154,23905
45980,28760
37481,19287
62908,46606
14573,52645
6423,62585
57347,46511
47993,10775
37677,18933
13505,38696
65131,18863
63670,22143
15852,12945
38818,41476
27916,36223
60971,2690
48591,51288
24528,46281
2705,60105
60881,5883
3549,16798
51100,8802
59753,12621
48005,52544
53425,46887
20240,2763
30561,49866
65702,2174
17204,33976
37650,49781
63678,63004
11044,37098
53617,18122
13371,6394
61711,9376
27590,14137
36903,10256
67303,14979
43542,15948
66957,59300
31625,24726
5021,43196
20327,11943
30546,30158
4272,18664
50963,25374
60645,20073
17729,18994
11490,61415
46175,66606
55035,24021
17153,53665
36837,44855
24388,26324
28828,22549
5128,65931
51528,40729
755,58459
5369,52773
6424,37921
2755,28006
4975,6091
5628,7
59189,48051
41302,41957
2554,5711
37988,52346
462,43594
10190,28101
50042,41938
7407,19700
11019,66621
23633,59222
2574,36527
45192,52823
3978,25077
31727,30799
60850,24227
17954,20555
16135,67031
64735,22719
63761,25449
66781,11916
36542,6504
16879,20312
33500,20900
63442,12089
20199,24636
4449,34407
2934,41978
9153,65784
64359,42052
16500,58689
34578,27264
46674,27209
56729,11074
48269,29092
53649,44892
55407,44027
19770,55143
22204,61570
63739,51917
51329,47298
40459,19655
50798,20758
56490,58953
45736,56713
33067,21711
11423,34508
51461,4585
63811,66723
14176,42625
3274,11318
20489,35588
51846,48810
24500,36300
45654,63712
53300,22131
66941,7019
36254,1493
59456,38449
59133,24379
33257,14952
36349,39962
22268,50795
43526,11632
62914,5919
59050,46855
29588,48925
38940,9433
27350,19804
5485,5246
4605,6731
22880,15441
52130,12321
20479,3153
56261,32096
52524,56978
34210,30909
46626,28976
10930,25531
24670,61708
28278,66881
46169,60846
65775,21075
60841,34053
10130,46522
45078,36948
50979,36067
7083,6546
49020,53687
11737,50884
16729,21542
34605,47163
38313,21221
54269,22469
19106,42102
194,12971
60568,14325
456,48351
34165,3869
62136,31597
6249,62381
42349,50851
42822,45816
25278,44618
60885,51156
28392,28383
51702,24772
7823,39894
16030,17396
41095,47766
1049,55581
61881,13288
41372,51269
37842,56368
29764,56784
33428,52105
17188,41748
35388,57503
15968,5230
38758,24235
15208,153
57311,653
40714,22333
20620,39102
44081,20571
53588,59945
33982,4804
15185,12933
10904,20624
3468,4338
6895,34365
24280,54792
5147,56011
56932,5032
28157,40690
25811,58962
11776,2532
45053,40799
44575,38147
48425,26023
42956,5100
27984,10114
15202,38296
28018,37237
24891,50105
4050,19762
3295,29518
54282,549
57412,14913
28335,15561
42522,3211
48736,58131
14790,1238
8952,39635
15793,51398
31058,29722
2112,63347
2178,39490
46628,20349
24836,2630
15106,31863
10448,44240
901,45065
31812,49661
42752,23897
53842,17237
58560,34175
24941,35362
10345,3976
30172,34997
13596,29423
67393,57992
48597,21109
10154,54868
43426,1631
47380,17412
56494,51691
42859,26454
22699,43744
64252,19225
17978,50441
49696,55321
28668,12595
8081,9920
66459,18117
55683,18437
62971,21210
1986,41092
17694,49034
52776,56121
32679,54202
38004,3084
15715,21699
38319,49182
604,51103
2030,46265
67199,16807
43846,53379
11690,21872
65835,64435
12014,5896
49037,62799
1788,66257
57279,64319
53604,41070
47396,51539
17643,36671
26706,13563
18854,66891
4024,31315
18697,6492
25666,29166
63208,20975
29230,2766
60226,10763
61076,12871
47369,24150
13811,41886
40113,44907
62799,16776
7464,40225
63879,57094
18677,25236
66091,61857
63581,5991
38692,53186
25664,46420
35336,44737
28869,22467
34729,48604
53937,21371
64312,19732
46578,23373
61667,4792
19679,12179
50956,16764
3542,36127
56358,11507
1251,63802
33229,28818
50050,41661
22838,8828
37659,22061
20350,26941
24516,17275
19473,25441
49463,24341
3053,8913
6772,38252
7421,18514
564,53616
64332,9215
11603,54289
32600,2044
40446,45188
49076,50574
65033,29797
49996,56918
63017,59418
3526,11128
6049,1746
15891,213
975,5394
7341,28541
36107,34221
21194,26611
54581,14740
32809,30705
27118,5972
27652,46055
22761,47532
7666,37266
34824,28325
12266,36154
13600,53336
3882,63551
63104,2880
30142,16781
24261,14575
59188,14746
38822,38379
42187,33832
22636,48876
17216,48940
39350,54408
1570,64382
61353,56771
59118,55634
21799,48463
21362,11078
20535,18978
36386,23132
43045,33061
5251,29848
9330,27534
48566,18810
39376,26574
22193,2938
15177,11719
46366,43323
53552,62903
58250,52814
31123,52785
1717,34918
33328,44971
50562,40549
58028,58588
39611,32932
9540,5637
34005,6028
12797,18077
14010,66526
47277,32080
39243,38735
3634,3204
62790,60507
1895,36644
39199,16843
47823,65774
58808,65254
39901,1383
63118,59323
49424,31799
22336,23982
42848,2179
4856,27487
7635,17644
28455,45185
189,21017
23418,2539
65808,49908
5724,38398
7107,40148
2402,64291
5771,41266
28480,65392
63572,7415
16972,52557
3402,52446
5964,54478
24971,26398
14894,11346
34588,41299
52085,55676
64022,14762
21986,53647
13730,52728
59222,19891
44941,66376
27418,39784
4857,7202
5366,14723
20729,63260
61628,52624
23124,27012
31410,36099
13887,51330
65648,10756
59161,16605
36900,10633
65759,12307
14497,46228
55513,65214
34951,34021
47556,30231
64975,40803
45471,55848
49279,16903
5164,43957
15529,6153
34948,15087
24402,66118
31104,5113
38051,24425
34624,46544
2940,18853
44921,5932
28190,42998
41531,9557
41634,51253
57477,49235
58888,55272
4989,56037
28999,12191
12916,57591
16400,40915
56044,18035
13147,31957
5446,1218
33200,2934
37136,38066
48200,21046
62238,28503
12958,2640
48401,1203
11284,40342
27164,64241
40023,19497
2659,52949
5261,60949
29378,22878
47695,63851
26018,27605
1855,36957
67342,41867
6176,20773
8188,66450
55828,17929
19806,32695
23014,48834
10415,25857
24486,37361
39277,4993
9912,55570
36941,60131
36118,7170
38375,7513
64077,15404
33497,6856
26508,34915
46842,54203
25387,56969
46087,40614
7852,19148
36950,36432
22044,60822
20566,58200
32149,19362
57966,36442
51365,15612
21482,25964
17452,64284
51135,40203
12590,7757
20293,38241
64989,47781
23969,40458
8646,12635
23444,57586
45031,58983
15879,20265
53533,62463
4710,55694
32229,51194
44269,50162
67389,14323
1522,7572
6030,39946
34280,84
10838,65141
47364,14178
15405,48400
27339,53584
114,2104
60172,32257
53681,47861
5008,36516
38643,32906
53459,10242
11307,16569
40258,36142
47124,29487
58414,49394
17121,22831
40475,17887
48906,3497
55372,36749
65263,36354
42644,28596
13990,27622
42424,29871
16450,66637
49982,24751
7595,48731
6616,43645
1206,40363
43110,49598
51750,65645
25144,63439
38415,419
60450,7741
33242,11213
12669,60571
56707,42574
27012,21575
48393,62352
29300,32085
37728,41991
28615,25558
61713,53599
28477,36821
23986,35179
63883,22194
21605,38768
12141,38319
12029,20820
1508,66283
47040,65546
5076,9478
66973,13262
44978,39265
47812,17923
25081,28664
16496,19684
50704,2772
63682,23463
66765,33866
62981,15679
28799,53408
11003,48246
63110,7514
26535,38240
39520,34571
57291,33770
30080,23619
34757,23954
61434,12322
55383,30344
63480,35692
19344,43564
4070,20034
12790,38261
58753,67381
8971,8301
